poster,rating,link,title,date
https://image.tmdb.org/t/p/w185/d1h5tG5FWjwdxeK43ndUTH0KmnM.jpg,7.7,https://vip2.idlixvip.asia/tvseries/1992-2024/,1992 (2024),2024-12-13
https://image.tmdb.org/t/p/w185/jPjDcnHzh2J5I8F7zn4yca8kCA0.jpg,6.0,https://vip2.idlixvip.asia/tvseries/curse-code-2023/,Curse Code (2023),2023-12-07
https://image.tmdb.org/t/p/w185/qYSvfn7OyVNB78ylL0m0Jw3oOrl.jpg,7.1,https://vip2.idlixvip.asia/tvseries/shoshimin-how-to-become-ordinary-2024/,SHOSHIMIN: How to Become Ordinary (2024),2024-07-07
https://image.tmdb.org/t/p/w185/fz7bdjxPColvEWCGr5Kiclzc86d.jpg,7.156,https://vip2.idlixvip.asia/tvseries/lovecraft-country-2020/,Lovecraft Country (2020),2020-08-16
https://image.tmdb.org/t/p/w185/1SGovj2qDdkJexvhFiXllj9EYfu.jpg,7.7,https://vip2.idlixvip.asia/tvseries/sharp-objects-2018/,Sharp Objects (2018),2018-07-08
https://image.tmdb.org/t/p/w185/4ISaQjmIfFM0aQqcduFcI8B8dZ4.jpg,6.7,https://vip2.idlixvip.asia/tvseries/miss-sherlock-2018/,Miss Sherlock (2018),2018-04-27
https://image.tmdb.org/t/p/w185/kTmUn0TS1TW1hFB7IGwZDpwFWaS.jpg,6.699,https://vip2.idlixvip.asia/tvseries/mosaic-2018/,Mosaic (2018),2018-01-22
https://image.tmdb.org/t/p/w185/5QcaEyfSbJEmiaxf7ch8nBl0GO4.jpg,7.297,https://vip2.idlixvip.asia/tvseries/perry-mason-2020/,Perry Mason (2020),2020-06-21
https://image.tmdb.org/t/p/w185/2eZNjPQ9f0TQDHpsL2Ecktsv5v6.jpg,7.7,https://vip2.idlixvip.asia/tvseries/black-doves-2024/,Black Doves (2024),2024-12-05
https://image.tmdb.org/t/p/w185/f1alpxrEE6lFfrXVtQapwFxOfsU.jpg,10.0,https://vip2.idlixvip.asia/tvseries/echoes-of-the-past-2024/,Echoes of the Past (2024),2024-12-06
https://image.tmdb.org/t/p/w185/eyfGsQmEtapFZMaauYlpRYqstH6.jpg,7.0,https://vip2.idlixvip.asia/tvseries/acmagame-2024/,ACMA:GAME (2024),2024-04-07
https://image.tmdb.org/t/p/w185/ykchqPqmXp2Vk2s7JMyevQGfcVM.jpg,8.6,https://vip2.idlixvip.asia/tvseries/light-shop-2024/,Light Shop (2024),2024-12-04
https://image.tmdb.org/t/p/w185/2P85gto9a1i87nwC9bWBaG54O9j.jpg,6.0,https://vip2.idlixvip.asia/tvseries/bloody-game-2021/,Bloody Game (2021),2021-11-01
https://image.tmdb.org/t/p/w185/qb3xkbIdNRgFHKGNPrBUupCg5FC.jpg,8.5,https://vip2.idlixvip.asia/tvseries/the-longest-day-in-changan-2019/,The Longest Day in Chang'an (2019),2019-06-27
https://image.tmdb.org/t/p/w185/6gQ1JEIgQCOcy01GESYszrH3FfA.jpg,0.0,https://vip2.idlixvip.asia/tvseries/the-trunk-2024/,The Trunk (2024),2024-11-29
https://image.tmdb.org/t/p/w185/wSrDlOqPZOS4SpUX9CMlGKLerHZ.jpg,0.0,https://vip2.idlixvip.asia/tvseries/oshinoko-2024/,OSHINOKO (2024),2024-11-28
https://image.tmdb.org/t/p/w185/c47MDCjdqzMYGmH3cgjWT3skSHJ.jpg,6.2,https://vip2.idlixvip.asia/tvseries/adoration-2024/,Adoration (2024),2024-11-20
https://image.tmdb.org/t/p/w185/d2TW5Rtd0uCasHlQygsDfWCROl2.jpg,8.582,https://vip2.idlixvip.asia/tvseries/banana-fish-2018/,Banana Fish (2018),2018-07-06
https://image.tmdb.org/t/p/w185/ec5MiNxeWvtocDXuxt4t2uXm9vJ.jpg,7.0,https://vip2.idlixvip.asia/tvseries/when-the-phone-rings-2024/,When the Phone Rings (2024),2024-11-22
https://image.tmdb.org/t/p/w185/ifugPKhZOjmTwj9y1nNGhOSfPmi.jpg,9.0,https://vip2.idlixvip.asia/tvseries/fangs-of-fortune-2024/,Fangs of Fortune (2024),2024-10-25
https://image.tmdb.org/t/p/w185/4WolAjg8zYHIfssDgDGFGGeKb4Q.jpg,6.5,https://vip2.idlixvip.asia/tvseries/the-lost-11th-floor-2023/,The Lost 11th Floor (2023),2023-07-09
https://image.tmdb.org/t/p/w185/oArnlWvky2KtWoGC0ChaDboEvcH.jpg,6.811,https://vip2.idlixvip.asia/tvseries/cross-2024/,Cross (2024),2024-11-14
https://image.tmdb.org/t/p/w185/hdCC5N42cXERbzIn6ED7oqTKtkq.jpg,7.8,https://vip2.idlixvip.asia/tvseries/the-night-manager-2016/,The Night Manager (2016),2016-02-21
